"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"01075","5","445","75","0","2022","1","","Lamar County, Alabama","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,100,97,98,393941,341770,2391,308,"",1.22,1.40,1.36,1.37,1.19,1.02,0.85,0.87,"",0,0.0,2,2.0,-2,-2.0,0,0.0,26250,7.1,19304,6.0,-1214,-33.7,20,6.9
"01077","2","445","75","0","2022","1","N","Lauderdale County, Alabama","State Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",12.02,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01077","5","445","75","0","2022","1","","Lauderdale County, Alabama","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",28,499,495,491,2779298,2263892,19615,432,"",0.91,0.81,0.80,0.78,1.00,0.89,0.89,1.25,"",1,3.7,-17,-3.3,-22,-4.3,-35,-6.7,286864,11.5,198967,9.6,-5529,-22.0,63,17.1
"01079","5","445","75","0","2022","1","N","Lawrence County, Alabama","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",0.55,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01081","2","445","75","0","2022","1","N","Lee County, Alabama","State Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",35.29,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01081","5","445","75","0","2022","1","","Lee County, Alabama","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",38,1354,1406,1390,9255081,6761721,57008,515,"",0.73,1.06,1.08,1.08,1.46,1.38,1.52,1.36,"",3,8.6,41,3.1,12,0.9,20,1.5,1427657,18.2,728846,12.1,-19116,-25.1,72,16.3
"01083","2","445","75","0","2022","1","N","Limestone County, Alabama","State Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",15.92,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01083","5","445","75","0","2022","1","","Limestone County, Alabama","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",17,514,524,535,3423313,2657960,19912,502,"",0.73,0.92,0.90,0.91,1.03,1.03,0.72,1.12,"",-2,-10.5,19,3.8,10,1.9,38,7.6,411494,13.7,233652,9.6,-8150,-29.0,40,8.7
"01085","5","445","75","0","2022","1","","Lowndes County, Alabama","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",4,51,50,53,260193,211564,1482,390,"",1.46,0.90,0.87,0.91,0.64,0.69,0.62,0.71,"",0,0.0,-1,-1.9,-4,-7.4,-5,-8.6,21413,9.0,14316,7.3,-2460,-62.4,54,16.1
"01087","2","445","75","0","2022","1","N","Macon County, Alabama","State Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",95.63,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01087","5","445","75","0","2022","1","","Macon County, Alabama","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,99,100,89,466545,415299,5241,374,"",1.82,1.06,1.05,0.94,0.95,1.98,2.79,0.93,"",0,0.0,-12,-10.8,-8,-7.4,-15,-14.4,5038,1.1,-2167,-0.5,-1125,-17.7,44,13.3
"01089","1","445","75","0","2022","1","","Madison County, Alabama","Federal Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,52,54,53,534540,0,0,776,"",4.76,3.58,3.68,3.66,3.58,0.00,0.00,0.98,"",0,0.0,-18,-25.7,-18,-25.0,-19,-26.4,-84510,-13.7,0,0.0,0,0.0,108,16.2
"01089","2","445","75","0","2022","1","N","Madison County, Alabama","State Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,0,0,0,0,0,0,0,"N",25.36,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01089","5","445","75","0","2022","1","","Madison County, Alabama","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",109,3402,3458,3370,25925117,19690532,155117,585,"",0.68,0.75,0.75,0.74,0.78,0.95,1.08,1.04,"",7,6.9,158,4.9,166,5.0,182,5.7,4333312,20.1,2369286,13.7,-41151,-21.0,73,14.3
"01091","2","445","75","0","2022","1","N","Marengo County, Alabama","State Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",50.35,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01091","5","445","75","0","2022","1","","Marengo County, Alabama","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,82,85,83,539077,399967,3225,498,"",0.96,0.54,0.56,0.56,0.71,0.60,0.70,1.28,"",1,16.7,8,10.8,10,13.3,5,6.4,106759,24.7,79125,24.7,-604,-15.8,59,13.4
"01093","2","445","75","0","2022","1","N","Marion County, Alabama","State Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",40.90,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01093","5","445","75","0","2022","1","","Marion County, Alabama","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,134,133,134,608171,463366,3499,350,"",0.89,0.57,0.56,0.57,0.59,0.44,0.32,1.03,"",0,0.0,17,14.5,14,11.8,14,11.7,191134,45.8,80405,21.0,-955,-21.4,80,29.6
"01095","2","445","75","0","2022","1","N","Marshall County, Alabama","State Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",23.72,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01095","5","445","75","0","2022","1","","Marshall County, Alabama","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",30,821,818,795,4120338,3529971,37473,391,"",0.96,1.01,0.99,0.97,1.12,0.91,1.44,1.13,"",1,3.4,124,17.8,118,16.9,47,6.3,970352,30.8,758050,27.3,4369,13.2,52,15.3
"01097","2","445","75","0","2022","1","","Mobile County, Alabama","State Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",17,62,62,61,428426,0,0,534,"",40.46,6.54,6.88,6.87,8.17,0.00,0.00,1.21,"",-1,-5.6,2,3.3,-1,-1.6,1,1.7,-61833,-12.6,0,0.0,0,0.0,-84,-13.6
"01097","5","445","75","0","2022","1","","Mobile County, Alabama","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",126,2599,2671,2731,17643061,13110933,118385,509,"",0.81,0.71,0.72,0.74,0.86,0.77,0.78,1.18,"",9,7.7,4,0.2,43,1.6,163,6.3,2375583,15.6,1385423,11.8,-44492,-27.3,57,12.6
"01099","5","445","75","0","2022","1","","Monroe County, Alabama","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,76,82,81,374243,295223,3658,361,"",0.91,0.57,0.61,0.60,0.53,0.47,0.71,0.89,"",1,20.0,-2,-2.6,-1,-1.2,2,2.5,62544,20.1,11407,4.0,-851,-18.9,61,20.3
"01101","1","445","75","0","2022","1","","Montgomery County, Alabama","Federal Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",2,78,77,79,694246,0,0,685,"",16.22,8.97,8.84,9.24,10.23,0.00,0.00,1.13,"",0,0.0,-22,-22.0,-25,-24.5,-23,-22.5,-162370,-19.0,0,0.0,0,0.0,35,5.4
"01101","2","445","75","0","2022","1","N","Montgomery County, Alabama","State Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",12,0,0,0,0,0,0,0,"N",47.17,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01101","5","445","75","0","2022","1","","Montgomery County, Alabama","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",72,1888,1937,1920,12421151,9376211,85166,499,"",0.77,0.70,0.71,0.72,0.83,0.90,1.03,1.16,"",6,9.1,108,6.1,34,1.8,48,2.6,1908930,18.2,1116156,13.5,-24498,-22.3,62,14.2
"01103","2","445","75","0","2022","1","N","Morgan County, Alabama","State Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",26.52,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01103","5","445","75","0","2022","1","","Morgan County, Alabama","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",31,816,844,847,5609592,4408597,36382,516,"",0.74,0.76,0.78,0.79,0.91,0.83,0.92,1.17,"",2,6.9,32,4.1,39,4.8,44,5.5,1095611,24.3,606797,16.0,-9236,-20.2,81,18.6
"01105","2","445","75","0","2022","1","N","Perry County, Alabama","State Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",165.13,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01105","5","445","75","0","2022","1","N","Perry County, Alabama","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01107","2","445","75","0","2022","1","N","Pickens County, Alabama","State Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",77.96,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01107","5","445","75","0","2022","1","","Pickens County, Alabama","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,55,103,108,465500,401286,4017,404,"",1.06,0.73,1.33,1.42,1.31,1.37,1.67,1.12,"",-1,-16.7,-82,-59.9,-35,-25.4,-28,-20.6,-47964,-9.3,-60318,-13.1,-1935,-32.5,116,40.3
"01109","2","445","75","0","2022","1","N","Pike County, Alabama","State Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",35.40,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01109","5","445","75","0","2022","1","","Pike County, Alabama","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,266,268,263,1490845,1162555,9223,432,"",0.77,0.83,0.82,0.82,0.96,0.85,0.85,1.16,"",0,0.0,10,3.9,10,3.9,7,2.7,204858,15.9,107522,10.2,-4393,-32.3,47,12.2
"01111","2","445","75","0","2022","1","N","Randolph County, Alabama","State Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",61.54,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01111","5","445","75","0","2022","1","","Randolph County, Alabama","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,89,84,90,498775,436520,3376,438,"",1.17,0.87,0.80,0.87,1.17,1.05,0.91,1.39,"",0,0.0,0,0.0,-6,-6.7,1,1.1,15483,3.2,17654,4.2,-1371,-28.9,22,5.3
"01113","2","445","75","0","2022","1","N","Russell County, Alabama","State Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",24.89,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01113","5","445","75","0","2022","1","","Russell County, Alabama","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",16,392,398,394,3012525,2166529,19969,587,"",1.08,1.36,1.37,1.36,2.29,1.81,2.23,1.68,"",2,14.3,24,6.5,26,7.0,16,4.2,469283,18.5,265569,14.0,-4367,-17.9,62,11.8
"01115","2","445","75","0","2022","1","N","St. Clair County, Alabama","State Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",60.91,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01115","5","445","75","0","2022","1","","St. Clair County, Alabama","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",15,491,516,492,3110412,2370290,20091,479,"",0.62,1.18,1.23,1.18,1.53,1.24,1.34,1.28,"",1,7.1,27,5.8,34,7.1,22,4.7,532177,20.6,264615,12.6,-6121,-23.4,59,14.0
"01117","2","445","75","0","2022","1","N","Shelby County, Alabama","State Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",9,0,0,0,0,0,0,0,"N",36.39,0,0,0,0,0,0,0,"N",-1,-10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01117","5","445","75","0","2022","1","","Shelby County, Alabama","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",50,1623,1660,1672,11187153,8314381,68496,521,"",0.55,0.91,0.92,0.93,0.91,0.88,0.92,0.99,"",3,6.4,-37,-2.2,-88,-5.0,-4,-0.2,878170,8.5,396124,5.0,-29779,-30.3,53,11.3
"01119","2","445","75","0","2022","1","N","Sumter County, Alabama","State Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",94.61,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01119","5","445","75","0","2022","1","","Sumter County, Alabama","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",4,44,45,44,172886,162263,1428,300,"",1.03,0.75,0.75,0.71,0.63,0.73,0.86,0.86,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01121","2","445","75","0","2022","1","","Talladega County, Alabama","State Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",4,11,11,11,77717,0,0,543,"",71.71,6.75,7.20,7.16,9.61,0.00,0.00,1.37,"",0,0.0,1,10.0,1,10.0,1,10.0,200,0.3,0,0.0,0,0.0,-53,-8.9
"01121","5","445","75","0","2022","1","N","Talladega County, Alabama","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,0,0,0,0,0,0,0,"N",0.53,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01123","2","445","75","0","2022","1","N","Tallapoosa County, Alabama","State Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",27.90,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01123","5","445","75","0","2022","1","","Tallapoosa County, Alabama","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,221,224,226,1254929,965461,8265,432,"",0.61,0.83,0.83,0.85,1.14,0.84,0.81,1.37,"",1,14.3,0,0.0,2,0.9,12,5.6,127209,11.3,93437,10.7,-5425,-39.6,36,9.1
"01125","2","445","75","0","2022","1","N","Tuscaloosa County, Alabama","State Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,0,"N",32.46,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01125","5","445","75","0","2022","1","","Tuscaloosa County, Alabama","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",61,1802,1849,1756,11528025,8612954,90622,492,"",0.90,0.93,0.93,0.90,1.03,1.06,1.52,1.12,"",5,8.9,94,5.5,-13,-0.7,-56,-3.1,1711972,17.4,993618,13.0,-19284,-17.5,71,16.9
"01127","2","445","75","0","2022","1","N","Walker County, Alabama","State Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",18.07,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01127","5","445","75","0","2022","1","","Walker County, Alabama","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",15,357,357,361,1865797,1366932,12450,401,"",0.74,0.95,0.95,0.96,1.07,0.83,1.06,1.12,"",1,7.1,19,5.6,21,6.2,16,4.6,330000,21.5,65986,5.1,-6503,-34.3,53,15.2
"01129","5","445","75","0","2022","1","N","Washington County, Alabama","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",1.26,0,0,0,0,0,0,0,"N",2,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01131","2","445","75","0","2022","1","N","Wilcox County, Alabama","State Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",103.45,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01131","5","445","75","0","2022","1","N","Wilcox County, Alabama","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",1.12,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01133","5","445","75","0","2022","1","","Winston County, Alabama","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,193,191,190,1070302,767177,5370,430,"",1.03,1.10,1.07,1.07,1.28,0.88,0.73,1.18,"",0,0.0,21,12.2,20,11.7,22,13.1,113037,11.8,-56731,-6.9,-3818,-41.6,-2,-0.5
"01999","5","445","75","0","2022","1","","Unknown Or Undefined, Alabama","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",12,20,16,19,128926,87771,1317,541,"",0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.80,"",2,20.0,2,11.1,-1,-5.9,0,0.0,-30058,-18.9,-36949,-29.6,-335,-20.3,-138,-20.3
"02000","1","445","55","0","2022","1","","Alaska -- Statewide","Federal Government","NAICS 445 Food and beverage retailers","State, NAICS 3-digit -- by ownership sector","All establishment sizes",5,191,191,190,2184742,0,0,881,"",11.34,9.40,9.23,9.20,11.65,0.00,0.00,1.26,"",0,0.0,-8,-4.0,-5,-2.6,-2,-1.0,29669,1.4,0,0.0,0,0.0,34,4.0
"02000","5","445","55","0","2022","1","","Alaska -- Statewide","Private","NAICS 445 Food and beverage retailers","State, NAICS 3-digit -- by ownership sector","All establishment sizes",293,4950,4935,4918,38492618,38154212,667052,600,"",0.87,0.78,0.76,0.76,0.93,0.73,0.92,1.20,"",16,5.8,-135,-2.7,-143,-2.8,-66,-1.3,3838851,11.1,3829475,11.2,105618,18.8,72,13.6
"02013","5","445","75","0","2022","1","N","Aleutians East Borough, Alaska","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.71,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02016","5","445","75","0","2022","1","N","Aleutians West Census Area, Alaska","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",1.31,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02020","1","445","75","0","2022","1","","Anchorage Municipality, Alaska","Federal Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,82,82,81,917287,0,0,864,"",6.46,8.70,8.62,8.54,9.99,0.00,0.00,1.16,"",0,0.0,1,1.2,2,2.5,0,0.0,34598,3.9,0,0.0,0,0.0,22,2.6
"02020","5","445","75","0","2022","1","","Anchorage Municipality, Alaska","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",81,1648,1659,1658,14517828,14295672,255228,675,"",0.69,0.56,0.56,0.56,0.71,0.57,0.75,1.28,"",5,6.6,-57,-3.3,-63,-3.7,-32,-1.9,1682248,13.1,1736939,13.8,55790,28.0,96,16.6
"02050","5","445","75","0","2022","1","","Bethel Census Area, Alaska","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,125,106,99,463725,463725,10074,324,"",1.70,0.96,0.80,0.74,0.69,0.54,0.83,0.83,"",1,14.3,21,20.2,7,7.1,2,2.1,39107,9.2,39107,9.2,1484,17.3,-3,-0.9
"02060","5","445","75","0","2022","1","N","Bristol Bay Borough, Alaska","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.55,0,0,0,0,0,0,0,"N",-2,-66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02063","5","445","75","0","2022","1","","Chugach Census Area, Alaska","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,94,91,88,618635,615774,9640,523,"",0.86,1.58,1.44,1.35,1.42,1.01,1.16,0.98,"",0,0.0,-14,-13.0,-14,-13.3,-15,-14.6,-44550,-6.7,-46419,-7.0,-651,-6.3,39,8.1
